216363;106674;4650;148;145;145
216378;106654;4654;139;137;136
216378;106654;4655;139;137;136
216378;106655;4654;139;137;136
216378;106655;4655;139;137;136
216379;106654;4654;139;137;136
216379;106654;4655;139;137;136
216379;106655;4654;139;137;136
216379;106655;4655;139;137;136
216393;106636;4659;140;137;141
216393;106636;4660;140;137;141
216393;106637;4659;140;137;141
216393;106637;4660;140;137;141
216394;106636;4659;140;137;141
216394;106636;4660;140;137;141
216394;106637;4659;140;137;141
216394;106637;4660;140;137;141
216230;106961;4647;113;111;103
216230;106961;4648;113;111;103
216230;106962;4647;113;111;103
216230;106962;4648;113;111;103
216231;106961;4647;113;111;103
216231;106961;4648;113;111;103
216231;106962;4647;113;111;103
216231;106962;4648;113;111;103
216225;106938;4631;119;114;104
216225;106938;4632;119;114;104
216225;106939;4631;119;114;104
216225;106939;4632;119;114;104
216226;106938;4631;119;114;104
216226;106938;4632;119;114;104
216226;106939;4631;119;114;104
216226;106939;4632;119;114;104
216220;106915;4615;138;136;126
216220;106915;4616;138;136;126
216220;106916;4615;138;136;126
216220;106916;4616;138;136;126
216221;106915;4615;138;136;126
216221;106915;4616;138;136;126
216221;106916;4615;138;136;126
216221;106916;4616;138;136;126
216215;106893;4600;110;96;89
216215;106893;4601;110;96;89
216215;106894;4600;110;96;89
216215;106894;4601;110;96;89
216216;106893;4600;110;96;89
216216;106893;4601;110;96;89
216216;106894;4600;110;96;89
216216;106894;4601;110;96;89
216211;106871;4585;83;66;65
216211;106871;4586;83;66;65
216211;106872;4585;83;66;65
216211;106872;4586;83;66;65
216212;106871;4585;83;66;65
216212;106871;4586;83;66;65
216212;106872;4585;83;66;65
216212;106872;4586;83;66;65
216213;106851;4577;92;74;75
216213;106851;4578;92;74;75
216213;106852;4577;92;74;75
216213;106852;4578;92;74;75
216214;106851;4577;92;74;75
216214;106851;4578;92;74;75
216214;106852;4577;92;74;75
216214;106852;4578;92;74;75
216228;106833;4581;97;75;73
216228;106833;4582;97;75;73
216228;106834;4581;97;75;73
216228;106834;4582;97;75;73
216229;106833;4581;97;75;73
216229;106833;4582;97;75;73
216229;106834;4581;97;75;73
216229;106834;4582;97;75;73
216242;106816;4586;99;83;80
216242;106816;4587;99;83;80
216242;106817;4586;99;83;80
216242;106817;4587;99;83;80
216243;106816;4586;99;83;80
216243;106816;4587;99;83;80
216243;106817;4586;99;83;80
216243;106817;4587;99;83;80
216257;106799;4590;91;85;81
216257;106799;4591;91;85;81
216257;106800;4590;91;85;81
216257;106800;4591;91;85;81
216258;106799;4590;91;85;81
216258;106799;4591;91;85;81
216258;106800;4590;91;85;81
216258;106800;4591;91;85;81
216271;106781;4595;170;167;176
216271;106781;4596;170;167;176
216271;106782;4595;170;167;176
216271;106782;4596;170;167;176
216272;106781;4595;170;167;176
216272;106781;4596;170;167;176
216272;106782;4595;170;167;176
216272;106782;4596;170;167;176
216286;106764;4599;169;173;180
216286;106764;4600;169;173;180
216286;106765;4599;169;173;180
216286;106765;4600;169;173;180
216287;106764;4599;169;173;180
216287;106764;4600;169;173;180
216287;106765;4599;169;173;180
216287;106765;4600;169;173;180
216301;106746;4603;164;165;169
216301;106746;4604;164;165;169
216301;106747;4603;164;165;169
216301;106747;4604;164;165;169
216302;106746;4603;164;165;169
216302;106746;4604;164;165;169
216302;106747;4603;164;165;169
216302;106747;4604;164;165;169
216316;106728;4608;163;162;164
216316;106728;4609;163;162;164
216316;106729;4608;163;162;164
216316;106729;4609;163;162;164
216317;106728;4608;163;162;164
216317;106728;4609;163;162;164
216317;106729;4608;163;162;164
216317;106729;4609;163;162;164
216331;106711;4612;160;156;158
216331;106711;4613;160;156;158
216331;106712;4612;160;156;158
216331;106712;4613;160;156;158
216332;106711;4612;160;156;158
216332;106711;4613;160;156;158
216332;106712;4612;160;156;158
216332;106712;4613;160;156;158
216346;106693;4617;154;150;153
216346;106693;4618;154;150;153
216346;106694;4617;154;150;153
216346;106694;4618;154;150;153
216347;106693;4617;154;150;153
216347;106693;4618;154;150;153
216347;106694;4617;154;150;153
216347;106694;4618;154;150;153
216361;106675;4621;144;140;142
216361;106675;4622;144;140;142
216361;106676;4621;144;140;142
216361;106676;4622;144;140;142
216362;106675;4621;144;140;142
216362;106675;4622;144;140;142
216362;106676;4621;144;140;142
216362;106676;4622;144;140;142
216376;106657;4626;142;140;141
216376;106657;4627;142;140;141
216376;106658;4626;142;140;141
216376;106658;4627;142;140;141
216377;106657;4626;142;140;141
216377;106657;4627;142;140;141
216377;106658;4626;142;140;141
216377;106658;4627;142;140;141
216391;106639;4631;146;139;140
216391;106639;4632;146;139;140
216391;106640;4631;146;139;140
216391;106640;4632;146;139;140
216392;106639;4631;146;139;140
216392;106639;4632;146;139;140
216392;106640;4631;146;139;140
216392;106640;4632;146;139;140
216406;106621;4635;137;131;128
216406;106621;4636;137;131;128
216406;106622;4635;137;131;128
216406;106622;4636;137;131;128
216407;106621;4635;137;131;128
216407;106621;4636;137;131;128
216407;106622;4635;137;131;128
216407;106622;4636;137;131;128
216421;106602;4640;127;121;119
216421;106602;4641;127;121;119
216421;106603;4640;127;121;119
216421;106603;4641;127;121;119
216422;106602;4640;127;121;119
216422;106602;4641;127;121;119
216422;106603;4640;127;121;119
216422;106603;4641;127;121;119
216437;106584;4644;122;116;116
216437;106584;4645;122;116;116
216437;106585;4644;122;116;116
216437;106585;4645;122;116;116
216438;106584;4644;122;116;116
216438;106584;4645;122;116;116
216438;106585;4644;122;116;116
216438;106585;4645;122;116;116
216452;106566;4649;134;129;127
216452;106566;4650;134;129;127
216452;106567;4649;134;129;127
216452;106567;4650;134;129;127
216453;106566;4649;134;129;127
216453;106566;4650;134;129;127
216453;106567;4649;134;129;127
216453;106567;4650;134;129;127
216468;106547;4654;122;119;120
216468;106547;4655;122;119;120
216468;106548;4654;122;119;120
216468;106548;4655;122;119;120
216469;106547;4654;122;119;120
216469;106547;4655;122;119;120
216469;106548;4654;122;119;120
216469;106548;4655;122;119;120
216483;106529;4658;98;95;99
216483;106529;4659;98;95;99
216483;106530;4658;98;95;99
216483;106530;4659;98;95;99
216484;106529;4658;98;95;99
216484;106529;4659;98;95;99
216484;106530;4658;98;95;99
216484;106530;4659;98;95;99
216241;107010;4653;125;123;114
216241;107010;4654;125;123;114
216241;107011;4653;125;123;114
216241;107011;4654;125;123;114
216242;107010;4653;125;123;114
216242;107010;4654;125;123;114
216242;107011;4653;125;123;114
216242;107011;4654;125;123;114
216236;106986;4637;126;123;114
216236;106986;4638;126;123;114
216236;106987;4637;126;123;114
216236;106987;4638;126;123;114
216237;106986;4637;126;123;114
216237;106986;4638;126;123;114
216237;106987;4637;126;123;114
216237;106987;4638;126;123;114
216231;106963;4621;127;121;115
216231;106963;4622;127;121;115
216231;106964;4621;127;121;115
216231;106964;4622;127;121;115
216232;106963;4621;127;121;115
216232;106963;4622;127;121;115
216232;106964;4621;127;121;115
216232;106964;4622;127;121;115
216226;106940;4605;103;97;87
216226;106940;4606;103;97;87
216226;106941;4605;103;97;87
216226;106941;4606;103;97;87
216227;106940;4605;103;97;87
216227;106940;4606;103;97;87
216227;106941;4605;103;97;87
216227;106941;4606;103;97;87
216221;106917;4590;86;76;65
216221;106917;4591;86;76;65
216221;106918;4590;86;76;65
216221;106918;4591;86;76;65
216222;106917;4590;86;76;65
216222;106917;4591;86;76;65
216222;106918;4590;86;76;65
216222;106918;4591;86;76;65
216216;106895;4574;90;73;70
216216;106895;4575;90;73;70
216216;106896;4574;90;73;70
216216;106896;4575;90;73;70
216217;106895;4574;90;73;70
216217;106895;4575;90;73;70
216217;106896;4574;90;73;70
216217;106896;4575;90;73;70
216211;106873;4559;81;68;72
216211;106873;4560;81;68;72
216211;106874;4559;81;68;72
216211;106874;4560;81;68;72
216212;106873;4559;81;68;72
216212;106873;4560;81;68;72
216212;106874;4559;81;68;72
216212;106874;4560;81;68;72
216212;106852;4550;83;62;65
216212;106852;4551;83;62;65
216212;106853;4550;83;62;65
216212;106853;4551;83;62;65
216213;106852;4550;83;62;65
216213;106852;4551;83;62;65
216213;106853;4550;83;62;65
216213;106853;4551;83;62;65
216226;106835;4554;92;65;66
216226;106835;4555;92;65;66
216226;106836;4554;92;65;66
216226;106836;4555;92;65;66
216227;106835;4554;92;65;66
216227;106835;4555;92;65;66
216227;106836;4554;92;65;66
216227;106836;4555;92;65;66
216241;106818;4559;95;69;68
216241;106818;4560;95;69;68
216241;106819;4559;95;69;68
216241;106819;4560;95;69;68
216242;106818;4559;95;69;68
216242;106818;4560;95;69;68
216242;106819;4559;95;69;68
216242;106819;4560;95;69;68
216255;106800;4563;91;71;69
216255;106800;4564;91;71;69
216255;106801;4563;91;71;69
216255;106801;4564;91;71;69
216256;106800;4563;91;71;69
216256;106800;4564;91;71;69
216256;106801;4563;91;71;69
216256;106801;4564;91;71;69
216270;106783;4567;140;139;153
216270;106783;4568;140;139;153
216270;106784;4567;140;139;153
216270;106784;4568;140;139;153
216271;106783;4567;140;139;153
216271;106783;4568;140;139;153
216271;106784;4567;140;139;153
216271;106784;4568;140;139;153
216284;106766;4572;173;181;193
216284;106766;4573;173;181;193
216284;106767;4572;173;181;193
216284;106767;4573;173;181;193
216285;106766;4572;173;181;193
216285;106766;4573;173;181;193
216285;106767;4572;173;181;193
216285;106767;4573;173;181;193
216299;106748;4576;178;181;193
216299;106748;4577;178;181;193
216299;106749;4576;178;181;193
216299;106749;4577;178;181;193
216300;106748;4576;178;181;193
216300;106748;4577;178;181;193
216300;106749;4576;178;181;193
216300;106749;4577;178;181;193
216314;106730;4580;156;157;170
216314;106730;4581;156;157;170
216314;106731;4580;156;157;170
216314;106731;4581;156;157;170
216315;106730;4580;156;157;170
216315;106730;4581;156;157;170
216315;106731;4580;156;157;170
216315;106731;4581;156;157;170
216329;106713;4585;145;148;157
216329;106713;4586;145;148;157
216329;106714;4585;145;148;157
216329;106714;4586;145;148;157
216330;106713;4585;145;148;157
216330;106713;4586;145;148;157
216330;106714;4585;145;148;157
216330;106714;4586;145;148;157
216344;106695;4589;168;169;177
216344;106695;4590;168;169;177
216344;106696;4589;168;169;177
216344;106696;4590;168;169;177
216345;106695;4589;168;169;177
216345;106695;4590;168;169;177
216345;106696;4589;168;169;177
216345;106696;4590;168;169;177
216359;106677;4594;170;172;176
216359;106677;4595;170;172;176
216359;106678;4594;170;172;176
216359;106678;4595;170;172;176
216360;106677;4594;170;172;176
216360;106677;4595;170;172;176
216360;106678;4594;170;172;176
216360;106678;4595;170;172;176
216374;106659;4598;176;177;181
216374;106659;4599;176;177;181
216374;106660;4598;176;177;181
216374;106660;4599;176;177;181
216375;106659;4598;176;177;181
216375;106659;4599;176;177;181
216375;106660;4598;176;177;181
216375;106660;4599;176;177;181
216389;106641;4603;174;172;181
216389;106641;4604;174;172;181
216389;106642;4603;174;172;181
216389;106642;4604;174;172;181
216390;106641;4603;174;172;181
216390;106641;4604;174;172;181
216390;106642;4603;174;172;181
216390;106642;4604;174;172;181
216404;106623;4607;161;160;168
216404;106623;4608;161;160;168
216404;106624;4607;161;160;168
216404;106624;4608;161;160;168
216405;106623;4607;161;160;168
216405;106623;4608;161;160;168
216405;106624;4607;161;160;168
216405;106624;4608;161;160;168
216419;106605;4612;162;161;166
216419;106605;4613;162;161;166
216419;106606;4612;162;161;166
216419;106606;4613;162;161;166
216420;106605;4612;162;161;166
216420;106605;4613;162;161;166
216420;106606;4612;162;161;166
216420;106606;4613;162;161;166
216435;106587;4616;164;163;167
216435;106587;4617;164;163;167
216435;106588;4616;164;163;167
216435;106588;4617;164;163;167
216436;106587;4616;164;163;167
216436;106587;4617;164;163;167
216436;106588;4616;164;163;167
216436;106588;4617;164;163;167
216450;106568;4621;148;145;143
216450;106568;4622;148;145;143
216450;106569;4621;148;145;143
216450;106569;4622;148;145;143
216451;106568;4621;148;145;143
216451;106568;4622;148;145;143
216451;106569;4621;148;145;143
216451;106569;4622;148;145;143
216465;106550;4626;121;117;113
216465;106550;4627;121;117;113
216465;106551;4626;121;117;113
216465;106551;4627;121;117;113
216466;106550;4626;121;117;113
216466;106550;4627;121;117;113
216466;106551;4626;121;117;113
216466;106551;4627;121;117;113
216481;106532;4630;126;121;118
216481;106532;4631;126;121;118
216481;106533;4630;126;121;118
216481;106533;4631;126;121;118
216482;106532;4630;126;121;118
216482;106532;4631;126;121;118
216482;106533;4630;126;121;118
216482;106533;4631;126;121;118
216496;106513;4635;137;132;128
216496;106513;4636;137;132;128
216496;106514;4635;137;132;128
216496;106514;4636;137;132;128
216497;106513;4635;137;132;128
216497;106513;4636;137;132;128
216497;106514;4635;137;132;128
216497;106514;4636;137;132;128
216529;106495;4655;143;132;132
216529;106495;4656;143;132;132
216529;106496;4655;143;132;132
216529;106496;4656;143;132;132
216530;106495;4655;143;132;132
216530;106495;4656;143;132;132
216530;106496;4655;143;132;132
216530;106496;4656;143;132;132
216252;107060;4659;132;128;124
216252;107060;4660;132;128;124
216252;107061;4659;132;128;124
216252;107061;4660;132;128;124
216253;107060;4659;132;128;124
216253;107060;4660;132;128;124
216253;107061;4659;132;128;124
216253;107061;4660;132;128;124
216247;107036;4642;126;119;119
216247;107036;4643;126;119;119
216247;107037;4642;126;119;119
216247;107037;4643;126;119;119
216248;107036;4642;126;119;119
216248;107036;4643;126;119;119
216248;107037;4642;126;119;119
216248;107037;4643;126;119;119
216241;107012;4626;126;123;113
216241;107012;4627;126;123;113
216241;107013;4626;126;123;113
216241;107013;4627;126;123;113
216242;107012;4626;126;123;113
216242;107012;4627;126;123;113
216242;107013;4626;126;123;113
216242;107013;4627;126;123;113
216236;106988;4610;176;173;166
216236;106988;4611;176;173;166
216236;106989;4610;176;173;166
216236;106989;4611;176;173;166
216237;106988;4610;176;173;166
216237;106988;4611;176;173;166
216237;106989;4610;176;173;166
216237;106989;4611;176;173;166
216231;106965;4595;129;126;121
216231;106965;4596;129;126;121
216231;106966;4595;129;126;121
216231;106966;4596;129;126;121
216232;106965;4595;129;126;121
216232;106965;4596;129;126;121
216232;106966;4595;129;126;121
216232;106966;4596;129;126;121
216226;106942;4579;72;60;58
216226;106942;4580;72;60;58
216226;106943;4579;72;60;58
216226;106943;4580;72;60;58
216227;106942;4579;72;60;58
216227;106942;4580;72;60;58
216227;106943;4579;72;60;58
216227;106943;4580;72;60;58
216221;106919;4564;91;72;73
216221;106919;4565;91;72;73
216221;106920;4564;91;72;73
216221;106920;4565;91;72;73
216222;106919;4564;91;72;73
216222;106919;4565;91;72;73
216222;106920;4564;91;72;73
216222;106920;4565;91;72;73
216216;106897;4549;82;68;69
216216;106897;4550;82;68;69
216216;106898;4549;82;68;69
216216;106898;4550;82;68;69
216217;106897;4549;82;68;69
216217;106897;4550;82;68;69
216217;106898;4549;82;68;69
216217;106898;4550;82;68;69
216211;106875;4534;113;102;107
216211;106875;4535;113;102;107
216211;106876;4534;113;102;107
216211;106876;4535;113;102;107
216212;106875;4534;113;102;107
216212;106875;4535;113;102;107
216212;106876;4534;113;102;107
216212;106876;4535;113;102;107
216210;106854;4523;122;110;120
216210;106854;4524;122;110;120
216210;106855;4523;122;110;120
216210;106855;4524;122;110;120
216211;106854;4523;122;110;120
216211;106854;4524;122;110;120
216211;106855;4523;122;110;120
216211;106855;4524;122;110;120
216225;106837;4528;101;85;93
216225;106837;4529;101;85;93
216225;106838;4528;101;85;93
216225;106838;4529;101;85;93
216226;106837;4528;101;85;93
216226;106837;4529;101;85;93
216226;106838;4528;101;85;93
216226;106838;4529;101;85;93
216239;106819;4532;89;74;80
216239;106819;4533;89;74;80
216239;106820;4532;89;74;80
216239;106820;4533;89;74;80
216240;106819;4532;89;74;80
216240;106819;4533;89;74;80
216240;106820;4532;89;74;80
216240;106820;4533;89;74;80
216254;106802;4536;86;73;77
216254;106802;4537;86;73;77
216254;106803;4536;86;73;77
216254;106803;4537;86;73;77
216255;106802;4536;86;73;77
216255;106802;4537;86;73;77
216255;106803;4536;86;73;77
216255;106803;4537;86;73;77
216268;106785;4540;134;134;142
216268;106785;4541;134;134;142
216268;106786;4540;134;134;142
216268;106786;4541;134;134;142
216269;106785;4540;134;134;142
216269;106785;4541;134;134;142
216269;106786;4540;134;134;142
216269;106786;4541;134;134;142
216283;106767;4545;168;175;183
216283;106767;4546;168;175;183
216283;106768;4545;168;175;183
216283;106768;4546;168;175;183
216284;106767;4545;168;175;183
216284;106767;4546;168;175;183
216284;106768;4545;168;175;183
216284;106768;4546;168;175;183
216298;106750;4549;174;178;188
216298;106750;4550;174;178;188
216298;106751;4549;174;178;188
216298;106751;4550;174;178;188
216299;106750;4549;174;178;188
216299;106750;4550;174;178;188
216299;106751;4549;174;178;188
216299;106751;4550;174;178;188
216312;106732;4553;178;181;193
216312;106732;4554;178;181;193
216312;106733;4553;178;181;193
216312;106733;4554;178;181;193
216313;106732;4553;178;181;193
216313;106732;4554;178;181;193
216313;106733;4553;178;181;193
216313;106733;4554;178;181;193
216327;106715;4558;158;163;176
216327;106715;4559;158;163;176
216327;106716;4558;158;163;176
216327;106716;4559;158;163;176
216328;106715;4558;158;163;176
216328;106715;4559;158;163;176
216328;106716;4558;158;163;176
216328;106716;4559;158;163;176
216342;106697;4562;155;159;171
216342;106697;4563;155;159;171
216342;106698;4562;155;159;171
216342;106698;4563;155;159;171
216343;106697;4562;155;159;171
216343;106697;4563;155;159;171
216343;106698;4562;155;159;171
216343;106698;4563;155;159;171
216357;106679;4566;174;177;188
216357;106679;4567;174;177;188
216357;106680;4566;174;177;188
216357;106680;4567;174;177;188
216358;106679;4566;174;177;188
216358;106679;4567;174;177;188
216358;106680;4566;174;177;188
216358;106680;4567;174;177;188
216372;106661;4571;177;180;190
216372;106661;4572;177;180;190
216372;106662;4571;177;180;190
216372;106662;4572;177;180;190
216373;106661;4571;177;180;190
216373;106661;4572;177;180;190
216373;106662;4571;177;180;190
216373;106662;4572;177;180;190
216387;106643;4575;158;161;171
216387;106643;4576;158;161;171
216387;106644;4575;158;161;171
216387;106644;4576;158;161;171
216388;106643;4575;158;161;171
216388;106643;4576;158;161;171
216388;106644;4575;158;161;171
216388;106644;4576;158;161;171
216402;106625;4580;155;158;168
216402;106625;4581;155;158;168
216402;106626;4580;155;158;168
216402;106626;4581;155;158;168
216403;106625;4580;155;158;168
216403;106625;4581;155;158;168
216403;106626;4580;155;158;168
216403;106626;4581;155;158;168
216417;106607;4584;176;179;189
216417;106607;4585;176;179;189
216417;106608;4584;176;179;189
216417;106608;4585;176;179;189
216418;106607;4584;176;179;189
216418;106607;4585;176;179;189
216418;106608;4584;176;179;189
216418;106608;4585;176;179;189
216432;106589;4589;167;171;178
216432;106589;4590;167;171;178
216432;106590;4589;167;171;178
216432;106590;4590;167;171;178
216433;106589;4589;167;171;178
216433;106589;4590;167;171;178
216433;106590;4589;167;171;178
216433;106590;4590;167;171;178
216448;106571;4593;145;151;160
216448;106571;4594;145;151;160
216448;106572;4593;145;151;160
216448;106572;4594;145;151;160
216449;106571;4593;145;151;160
216449;106571;4594;145;151;160
216449;106572;4593;145;151;160
216449;106572;4594;145;151;160
216463;106553;4598;83;78;80
216463;106553;4599;83;78;80
216463;106554;4598;83;78;80
216463;106554;4599;83;78;80
216464;106553;4598;83;78;80
216464;106553;4599;83;78;80
216464;106554;4598;83;78;80
216464;106554;4599;83;78;80
216478;106534;4602;87;77;77
216478;106534;4603;87;77;77
216478;106535;4602;87;77;77
216478;106535;4603;87;77;77
216479;106534;4602;87;77;77
216479;106534;4603;87;77;77
216479;106535;4602;87;77;77
216479;106535;4603;87;77;77
216494;106516;4607;97;91;93
216494;106516;4608;97;91;93
216494;106517;4607;97;91;93
216494;106517;4608;97;91;93
216495;106516;4607;97;91;93
216495;106516;4608;97;91;93
216495;106517;4607;97;91;93
216495;106517;4608;97;91;93
216518;106498;4619;106;99;99
216518;106498;4620;106;99;99
216518;106499;4619;106;99;99
216518;106499;4620;106;99;99
216519;106498;4619;106;99;99
216519;106498;4620;106;99;99
216519;106499;4619;106;99;99
216519;106499;4620;106;99;99
216258;107086;4648;147;140;132
216258;107086;4649;147;140;132
216258;107087;4648;147;140;132
216258;107087;4649;147;140;132
216259;107086;4648;147;140;132
216259;107086;4649;147;140;132
216259;107087;4648;147;140;132
216259;107087;4649;147;140;132
216252;107062;4632;122;117;111
216252;107062;4633;122;117;111
216252;107063;4632;122;117;111
216252;107063;4633;122;117;111
216253;107062;4632;122;117;111
216253;107062;4633;122;117;111
216253;107063;4632;122;117;111
216253;107063;4633;122;117;111
216247;107037;4616;154;146;138
216247;107037;4617;154;146;138
216247;107038;4616;154;146;138
216247;107038;4617;154;146;138
216248;107037;4616;154;146;138
216248;107037;4617;154;146;138
216248;107038;4616;154;146;138
216248;107038;4617;154;146;138
216242;107013;4600;166;162;157
216242;107013;4601;166;162;157
216242;107014;4600;166;162;157
216242;107014;4601;166;162;157
216243;107013;4600;166;162;157
216243;107013;4601;166;162;157
216243;107014;4600;166;162;157
216243;107014;4601;166;162;157
216237;106990;4584;189;188;188
216237;106990;4585;189;188;188
216237;106991;4584;189;188;188
216237;106991;4585;189;188;188
216238;106990;4584;189;188;188
216238;106990;4585;189;188;188
216238;106991;4584;189;188;188
216238;106991;4585;189;188;188
216232;106966;4569;136;137;130
216232;106966;4570;136;137;130
216232;106967;4569;136;137;130
216232;106967;4570;136;137;130
216233;106966;4569;136;137;130
216233;106966;4570;136;137;130
216233;106967;4569;136;137;130
216233;106967;4570;136;137;130
216226;106944;4553;82;64;60
216226;106944;4554;82;64;60
216226;106945;4553;82;64;60
216226;106945;4554;82;64;60
216227;106944;4553;82;64;60
216227;106944;4554;82;64;60
216227;106945;4553;82;64;60
216227;106945;4554;82;64;60
216222;106921;4538;106;87;89
216222;106921;4539;106;87;89
216222;106922;4538;106;87;89
216222;106922;4539;106;87;89
216223;106921;4538;106;87;89
